//	Liosta Minicíochta Focal Gaeilge | Irish Word Frequency List
//  A corpus-based, cleaned-up frequency list of Irish lemmas.
//  Created by Michal Boleslav Měchura, http://www.lexiconista.com/
//	Available under the Open Database License, http://opendatacommons.org/licenses/odbl/summary/
//  Date stamp: 2015-03-10
//  Format: rank [tab] lemma [tab] corpus frequency [tab] window size [new line]
//	For an explanation of what the columns mean, visit http://www.lexiconista.com/datasets/frequency-ga/

2125	cró	895	38389
2126	neach	893	38475
2127	scanraigh	893	38475
2128	infheidhme	892	38518
2129	baintreach	889	38648
2130	glao	889	38648
2131	lasair	888	38691
2132	banaltra	888	38691
2133	speiceas	887	38735
2134	aistriú	887	38735
2135	rochtain	886	38779
2136	deifir	886	38779
2137	faill	886	38779
2138	dlínse	884	38866
2139	cean	884	38866
2140	scáthán	884	38866
2141	moille	883	38910
2142	glaoch	879	39087
2143	figh	879	39087
2144	milis	878	39132
2145	neamhspleáchas	878	39132
2146	maistín	877	39177
2147	tarbh	876	39221
2148	túr	876	39221
2149	gramadach	876	39221
2150	dlíthiúil	876	39221
2151	giolla	875	39266
2152	plúr	874	39311
2153	múnla	874	39311
2154	muileann	874	39311
2155	ailtireacht	874	39311
2156	uachtarach	873	39356
2157	ainmneach	873	39356
2158	méara	873	39356
2159	réab	873	39356
2160	coiteann	873	39356
2161	créatúr	871	39446
2162	leithreas	871	39446
2163	fíochmhar	870	39492
2164	brabús	869	39537
2165	fíric	868	39583
2166	buama	868	39583
2167	móid	868	39583
2168	sliogán	868	39583
2169	baist	866	39674
2170	crios	865	39720
2171	grán	865	39720
2172	dífhostaíocht	865	39720
2173	leaid	864	39766
2174	líníocht	863	39812
2175	críonna	862	39858
2176	laistiar	861	39905
2177	cloí	861	39905
2178	aoibhneas	861	39905
2179	fiúntach	860	39951
2180	tíreolaíocht	859	39997
2181	lúthchleasaí	858	40044
2182	sárú	858	40044
2183	dána	857	40091
2184	luí	855	40185
2185	meath	855	40185
2186	siombail	854	40232
2187	truailligh	851	40373
2188	státseirbhís	850	40421
2189	salann	850	40421
2190	imeartha	849	40469
2191	réal	849	40469
2192	oide	848	40516
2193	cuimhneachán	848	40516
2194	coll	847	40564
2195	misean	847	40564
2196	mallaibh	845	40660
2197	cosantóir	845	40660
2198	sean-nós	844	40708
2199	ramhar	843	40757
2200	caladh	843	40757
2201	gann	842	40805
2202	cóirigh	842	40805
2203	luch	841	40854
2204	feis	840	40902
2205	comrádaí	839	40951
2206	impireacht	839	40951
2207	cairdiúil	838	41000
2208	taitneamhach	836	41098
2209	freasúra	835	41147
2210	eabhar	835	41147
2211	acra	833	41246
2212	substaint	833	41246
2213	filleadh	832	41295
2214	cruthú	831	41345
2215	gadhar	830	41395
2216	táin	830	41395
2217	geilleagar	830	41395
2218	múinteoireacht	829	41445
2219	náisiúnaí	829	41445
2220	coirnéal	829	41445
2221	col	827	41545
2222	fógraíocht	826	41595
2223	staraí	825	41646
2224	Tríonóid	825	41646
2225	ridire	823	41747
2226	pill	823	41747
2227	uaim	822	41798
2228	muirear	822	41798
2229	éascaigh	821	41849
2230	céasadh	821	41849
2231	aosta	821	41849
2232	bainteach	820	41900
2233	mionlach	819	41951
2234	caipiteal	819	41951
2235	goil	819	41951
2236	cáis	819	41951
2237	sceach	818	42002
2238	friotal	818	42002
2239	brónach	817	42054
2240	siúcra	816	42105
2241	eangach	816	42105
2242	teannas	816	42105
2243	soiscéal	816	42105
2244	léas	814	42209
2245	sionnach	814	42209
2246	macalla	813	42261
2247	éagóir	813	42261
2248	prionsa	812	42313
2249	seilg	812	42313
2250	goill	812	42313
2251	beacht	811	42365
2252	mallacht	811	42365
2253	ceolchoirm	811	42365
2254	cliste	810	42417
2255	séimh	810	42417
2256	suntas	809	42470
2257	cuntar	809	42470
2258	scolaíocht	808	42522
2259	ionadaíocht	807	42575
2260	tearmann	807	42575
2261	coimirce	807	42575
2262	feil	807	42575
2263	creach	806	42628
2264	bródúil	804	42734
2265	dearna	803	42787
2266	tuirling	801	42894
2267	beairic	800	42947
2268	scíth	800	42947
2269	gean	798	43055
2270	bunú	798	43055
2271	seanfhocal	798	43055
2272	dliteanas	798	43055
2273	oileánach	797	43109
2274	lúcháir	797	43109
2275	puinn	796	43163
2276	cnag	794	43272
2277	leithead	794	43272
2278	malartaigh	793	43326
2279	léachtóir	792	43381
2280	diúltach	792	43381
2281	fanacht	792	43381
2282	scáileán	791	43436
2283	rialú	791	43436
2284	rón	790	43491
2285	clochar	789	43546
2286	dada	788	43601
2287	gnás	788	43601
2288	beár	788	43601
2289	gadaí	788	43601
2290	maise	787	43657
2291	éalú	787	43657
2292	imirt	786	43712
2293	saolaigh	785	43768
2294	fabhar	785	43768
2295	géarchéim	785	43768
2296	trasnaigh	785	43768
2297	dearfa	784	43824
2298	leathar	784	43824
2299	téad	784	43824
2300	sioc	784	43824
2301	múnlaigh	783	43880
2302	seachaid	783	43880
2303	measartha	782	43936
2304	orlach	782	43936
2305	sceith	782	43936
2306	ochtó	781	43992
2307	clis	781	43992
2308	fréamh	777	44219
2309	príomhchathair	777	44219
2310	scoláireacht	776	44276
2311	airgeadra	775	44333
2312	cuimse	775	44333
2313	eolach	775	44333
2314	tais	775	44333
2315	nath	775	44333
2316	iarsma	774	44390
2317	claíomh	773	44447
2318	brollach	773	44447
2319	ainmfhocal	773	44447
2320	comharchumann	772	44505
2321	mórchuid	772	44505
2322	réasún	772	44505
2323	grásta	771	44563
2324	craic	771	44563
2325	clasaiceach	770	44621
2326	taoide	769	44679
2327	ballraíocht	768	44737
2328	misinéir	767	44795
2329	corr	767	44795
2330	tuí	766	44854
2331	dua	765	44912
2332	re	765	44912
2333	cliabh	765	44912
2334	ullamh	765	44912
2335	gaolmhar	765	44912
2336	leoraí	764	44971
2337	olann	764	44971
2338	sloinne	763	45030
2339	meangadh	763	45030
2340	Spáinneach	762	45089
2341	spioradálta	762	45089
2342	faiche	762	45089
2343	oiriúnú	762	45089
2344	Iosrael	762	45089
2345	súigh	762	45089
2346	dob	760	45208
2347	bob	760	45208
2348	brostaigh	760	45208
2349	ceannach	759	45267
2350	seanadóir	758	45327
2351	siopadóireacht	758	45327
2352	comhoibriú	757	45387
2353	leabhair	757	45387
2354	deatach	756	45447
2355	leáigh	756	45447
2356	comóir	755	45507
2357	gúna	755	45507
2358	inbhear	754	45567
2359	rannpháirteach	753	45628
2360	comhrialtas	752	45689
2361	díobháil	752	45689
2362	clos	752	45689
2363	tarrtháil	750	45811
2364	comhghleacaí	748	45933
2365	tugtha	748	45933
2366	dídean	747	45995
2367	inse	746	46056
2368	piléar	744	46180
2369	pearsantacht	743	46242
2370	dóchasach	741	46367
2371	aturnae	741	46367
2372	docht	741	46367
2373	fia	740	46430
2374	aduaidh	740	46430
2375	sealbhóir	740	46430
2376	searmanas	738	46555
2377	greannmhar	738	46555
2378	compordach	738	46555
2379	réamhrá	737	46619
2380	meáigh	737	46619
2381	iomláine	736	46682
2382	gráigh	735	46745
2383	leid	735	46745
2384	ailse	734	46809
2385	canna	733	46873
2386	faire	733	46873
2387	cúr	733	46873
2388	cnaipe	733	46873
2389	ruathar	733	46873
2390	dleathach	733	46873
2391	leabhrán	732	46937
2392	faillí	731	47001
2393	duille	730	47066
2394	eallach	730	47066
2395	feasach	730	47066
2396	fíneáil	730	47066
2397	seafóid	730	47066
2398	mál	730	47066
2399	caoch	730	47066
2400	síoda	728	47195
2401	seachtrach	728	47195
2402	cam	727	47260
2403	boc	726	47325
2404	eadar	726	47325
2405	intleacht	725	47390
2406	measúnacht	724	47456
2407	cumha	724	47456
2408	comaoin	724	47456
2409	aeráid	724	47456
2410	sciath	722	47587
2411	curadh	721	47653
2412	dorn	720	47719
2413	caife	719	47786
2414	sólás	719	47786
2415	sáith	719	47786
2416	dos	718	47852
2417	custam	718	47852
2418	lipéad	718	47852
2419	mí-ádh	717	47919
2420	poiblíocht	717	47919
2421	lus	716	47986
2422	ráfla	715	48053
2423	aerach	715	48053
2424	achomair	715	48053
2425	tochail	714	48120
2426	acadamh	714	48120
2427	dílseoir	713	48188
2428	garsún	713	48188
2429	feisire	711	48323
2430	cairdeas	711	48323
2431	Ceanada	710	48391
2432	tosaíocht	710	48391
2433	truailliú	709	48460
2434	siúlóid	709	48460
2435	seic	708	48528
2436	cuach	707	48597
2437	leisce	707	48597
2438	fírinneach	707	48597
2439	cogaíocht	707	48597
2440	péinteáil	707	48597
2441	leictreonach	707	48597
2442	fóin	705	48735
2443	cód	704	48804
2444	áitigh	703	48873
2445	cléireach	703	48873
2446	clúiteach	702	48943
2447	ab	702	48943
2448	des	702	48943
2449	sara	701	49013
2450	tromchúiseach	701	49013
2451	Críostaíocht	700	49083
2452	fial	700	49083
2453	airne	699	49153
2454	feidhmiúchán	699	49153
2455	liostaigh	699	49153
2456	deimhniú	698	49223
2457	dearadh	698	49223
2458	bídeach	698	49223
2459	tograch	697	49294
2460	comharsanacht	697	49294
2461	scóráil	696	49365
2462	altóir	695	49436
2463	alcól	695	49436
2464	lách	695	49436
2465	ámh	694	49507
2466	síntiús	694	49507
2467	coileach	694	49507
2468	treibh	693	49579
2469	crúb	693	49579
2470	bród	692	49650
2471	luibh	692	49650
2472	faoi cheann	692	49650
2473	cuimsigh	691	49722
2474	tnúth	691	49722
2475	ifreann	691	49722
2476	mapa	690	49794
2477	eisceacht	690	49794
2478	comhlánaigh	689	49866
2479	ionadaigh	688	49939
2480	oighear	688	49939
2481	bacach	688	49939
2482	pléisiúr	688	49939
2483	bís	687	50012
2484	gé	687	50012
2485	cearr	687	50012
2486	smál	686	50084
2487	rabhadh	686	50084
2488	slog	685	50158
2489	leon	685	50158
2490	marcáil	684	50231
2491	macasamhail	684	50231
2492	tacht	683	50304
2493	meaisín	682	50378
2494	ceamara	682	50378
2495	slabhra	681	50452
2496	folláin	681	50452
2497	scanradh	681	50452
2498	tíos	681	50452
2499	ullmhúchán	681	50452
2500	áil	680	50526
2501	tuile	680	50526
2502	cleite	680	50526
2503	tórramh	678	50675
2504	aol	678	50675
2505	gile	678	50675
2506	maoirseacht	678	50675
2507	comhaimseartha	678	50675
2508	dámh	676	50825
2509	cual	675	50901
2510	treise	674	50976
2511	feiliúnach	674	50976
2512	anlann	673	51052
2513	comóradh	673	51052
2514	cic	673	51052
2515	práinneach	672	51128
2516	cac	671	51204
2517	coinín	671	51204
2518	inniúil	671	51204
2519	beach	670	51280
2520	labhairt	668	51434
2521	céatadán	667	51511
2522	éindí	667	51511
2523	impigh	666	51588
2524	meisce	666	51588
2525	tuirse	666	51588
2526	dóiteán	665	51666
2527	eachtrannach	665	51666
2528	baileach	664	51744
2529	paidrín	663	51822
2530	nimh	663	51822
2531	díograis	662	51900
2532	reiligiún	662	51900
2533	stáitse	661	51979
2534	cóisir	660	52057
2535	osna	660	52057
2536	reoigh	659	52136
2537	míshásta	659	52136
2538	achtachán	658	52216
2539	liacht	658	52216
2540	treabh	658	52216
2541	anoir	658	52216
2542	dréacht	657	52295
2543	leannán	657	52295
2544	dánlann	657	52295
2545	sainiúil	657	52295
2546	paisinéir	657	52295
2547	iarnród	656	52375
2548	stuama	656	52375
2549	sciar	655	52455
2550	básaigh	655	52455
2551	ceartaigh	655	52455
2552	próiseáil	654	52535
2553	turgnamh	654	52535
2554	cúitigh	653	52616
2555	aintín	653	52616
2556	pluais	652	52696
2557	ealaíonta	652	52696
2558	millteanach	652	52696
2559	cócaireacht	652	52696
2560	cathain	651	52777
2561	plána	651	52777
2562	moch	651	52777
2563	blasta	650	52858
2564	bainis	650	52858
2565	naíonán	649	52940
2566	taibhse	649	52940
2567	iniúchóir	649	52940
2568	seachtainiúil	648	53022
2569	rithim	648	53022
2570	aisíoc	648	53022
2571	dúnmharú	648	53022
2572	geis	648	53022
2573	cuimhneach	647	53103
2574	éigeandáil	646	53186
2575	mearbhall	646	53186
2576	gealltanas	645	53268
2577	gúm	645	53268
2578	beola	645	53268
2579	ceapaire	645	53268
2580	comhad	644	53351
2581	creat	643	53434
2582	íle	643	53434
2583	cis	643	53434
2584	cróga	642	53517
2585	mothú	642	53517
2586	thusa	642	53517
2587	Bíobla	642	53517
2588	comhlachas	642	53517
2589	aoibh	641	53601
2590	sicín	641	53601
2591	inchinn	640	53684
2592	Atlantach	640	53684
2593	foilsitheoir	640	53684
2594	matamaitic	639	53768
2595	mórthimpeall	639	53768
2596	fásach	639	53768
2597	snaidhm	639	53768
2598	marfach	638	53853
2599	V	638	53853
2600	borr	638	53853
2601	cothromaíocht	638	53853
2602	léiritheoir	638	53853
2603	tionsclaíocht	637	53937
2604	taom	637	53937
2605	eala	636	54022
2606	bearr	636	54022
2607	eaglasta	636	54022
2608	fraoch	636	54022
2609	slachtmhar	636	54022
2610	díomhaoin	636	54022
2611	éigeas	635	54107
2612	clóigh	634	54192
2613	féith	634	54192
2614	troscán	633	54278
2615	bleachtaire	633	54278
2616	dathúil	632	54364
2617	ortha	632	54364
2618	cime	632	54364
2619	toll	630	54536
2620	forás	630	54536
2621	faisean	630	54536
2622	uirbeach	630	54536
2623	adharc	629	54623
2624	fuascail	629	54623
2625	barántas	627	54797
2626	péintéir	627	54797
2627	masla	626	54885
2628	caillteanas	626	54885
2629	meánaois	625	54973
2630	deichniúr	625	54973
2631	cónra	625	54973
2632	stró	625	54973
2633	sainigh	625	54973
2634	singil	624	55061
2635	ceannaghaidh	624	55061
2636	bolscaireacht	623	55149
2637	stiúideo	623	55149
2638	istoíche	623	55149
2639	coinsias	623	55149
2640	salm	622	55238
2641	míol	622	55238
2642	trian	622	55238
2643	impire	621	55327
2644	maor	621	55327
2645	marú	621	55327
2646	tarchuir	621	55327
2647	stóráil	621	55327
2648	díograiseach	620	55416
2649	tuisceanach	620	55416
2650	coimhthíoch	619	55506
2651	cnocán	618	55595
2652	prós	618	55595
2653	dhein	618	55595
2654	ceilt	618	55595
2655	príomha	617	55686
2656	rinc	616	55776
2657	tosaí	614	55958
2658	staon	613	56049
2659	goile	613	56049
2660	deoise	613	56049
2661	moltach	613	56049
2662	barraíocht	613	56049
2663	simpligh	612	56140
2664	anraith	612	56140
2665	dleacht	612	56140
2666	neacht	612	56140
2667	cuidiú	611	56232
2668	gnóthas	611	56232
2669	úsáideach	611	56232
2670	craoltóir	610	56325
2671	righin	609	56417
2672	cith	609	56417
2673	dreach	608	56510
2674	tuama	608	56510
2675	lochán	608	56510
2676	tionsclaíoch	608	56510
2677	lúthchleas	607	56603
2678	tarraingteach	607	56603
2679	seachtar	607	56603
2680	cruachás	607	56603
2681	ceannasaí	607	56603
2682	ciallmhar	607	56603
2683	rugbaí	607	56603
2684	lámhach	607	56603
2685	pacáiste	607	56603
2686	cineálta	605	56790
2687	ceirnín	605	56790
2688	oideas	605	56790
2689	girseach	605	56790
2690	eachtraigh	603	56978
2691	fágtha	603	56978
2692	faoistin	602	57073
2693	rópa	602	57073
2694	sainmhíniú	602	57073
2695	splanc	601	57168
2696	uacht	601	57168
2697	peata	601	57168
2698	searbh	601	57168
2699	foraois	600	57263
2700	suan	600	57263
2701	cleamhnas	600	57263
2702	ministir	599	57359
2703	éigeantach	599	57359
2704	tírdhreach	599	57359
2705	camchuairt	599	57359
2706	athnuachan	599	57359
2707	leic	599	57359
2708	saoráid	599	57359
2709	cúlaigh	599	57359
2710	time	598	57455
2711	toilteanach	598	57455
2712	peileadóir	598	57455
2713	cóiríocht	598	57455
2714	cóipleabhar	596	57648
2715	mias	596	57648
2716	laige	596	57648
2717	armtha	596	57648
2718	cliant	595	57744
2719	stoca	595	57744
2720	siúr	595	57744
2721	cnó	595	57744
2722	dlús	594	57842
2723	ailt	594	57842
2724	ligh	594	57842
2725	fráma	594	57842
2726	bunreachtúil	594	57842
2727	pátrún	593	57939
2728	taighd	593	57939
2729	scaif	592	58037
2730	príosúnacht	592	58037
2731	cnuasaigh	592	58037
2732	compánach	591	58135
2733	seanathair	591	58135
2734	péintéireacht	591	58135
2735	aireach	591	58135
2736	ascaill	590	58234
2737	tachtach	590	58234
2738	draoi	590	58234
2739	seirbheáil	590	58234
2740	scornach	589	58333
2741	beann	589	58333
2742	both	589	58333
2743	tré	589	58333
2744	X	589	58333
2745	eolaíoch	589	58333
2746	cúntóir	588	58432
2747	caid	587	58531
2748	sann	587	58531
2749	laoi	587	58531
2750	feisteoir	587	58531
2751	urraíocht	587	58531
2752	ton	586	58631
2753	glóir	586	58631
2754	teilg	585	58732
2755	dair	585	58732
2756	fiúntas	585	58732
2757	ceartlár	585	58732
2758	níochán	585	58732
2759	íoctha	584	58832
2760	sástacht	583	58933
2761	glic	583	58933
2762	ceadaithe	583	58933
2763	siocair	582	59034
2764	saorstát	581	59136
2765	mithid	581	59136
2766	marg	581	59136
2767	gleoite	580	59238
2768	amaideach	580	59238
2769	comhthionól	580	59238
2770	péist	579	59340
2771	luasc	578	59443
2772	féasta	578	59443
2773	tuairisceoir	578	59443
2774	follasach	577	59546
2775	oiriúint	577	59546
2776	óid	576	59649
2777	dé	576	59649
2778	gus	575	59753
2779	cairdinéal	575	59753
2780	oibreachas	575	59753
2781	géilleadh	574	59857
2782	tubaisteach	574	59857
2783	broinn	573	59962
2784	cathú	573	59962
2785	ala	572	60066
2786	léachtaí	572	60066
2787	úinéireacht	572	60066
2788	gunnadóir	572	60066
2789	píobaire	571	60172
2790	arae	570	60277
2791	séala	570	60277
2792	scilling	570	60277
2793	seiceáil	569	60383
2794	buaile	569	60383
2795	ráth	569	60383
2796	racht	568	60489
2797	bualadh	568	60489
2798	imníoch	567	60596
2799	dornán	567	60596
2800	gleo	567	60596
2801	dúthracht	567	60596
2802	loit	566	60703
2803	ídigh	566	60703
2804	tionónta	566	60703
2805	deisigh	565	60811
2806	toghadh	565	60811
2807	snáth	565	60811
2808	uaimh	565	60811
2809	galf	565	60811
2810	lem	565	60811
2811	sóisearach	565	60811
2812	inchurtha	564	60918
2813	casóg	563	61027
2814	tíolaic	561	61244
2815	inniúlacht	561	61244
2816	comhairligh	561	61244
2817	suaimhneach	561	61244
2818	eiseamláir	560	61354
2819	mí-úsáid	560	61354
2820	achoimre	560	61354
2821	treisigh	560	61354
2822	éanlaith	560	61354
2823	foscadh	559	61463
2824	cuisle	559	61463
2825	oilte	558	61573
2826	fara	558	61573
2827	easaontas	558	61573
2828	amhrasach	558	61573
2829	iriseoireacht	558	61573
2830	spreagadh	557	61684
2831	uachtaránacht	556	61795
2832	corrach	556	61795
2833	smior	555	61906
2834	ochtar	554	62018
2835	teallach	554	62018
2836	dea	553	62130
2837	ríon	552	62243
2838	cúisí	552	62243
2839	baolach	552	62243
2840	urraim	552	62243
2841	uaireadóir	552	62243
2842	caighdeánach	552	62243
2843	seimineár	552	62243
2844	tomhaltóir	552	62243
2845	fionraigh	551	62356
2846	Albanach	551	62356
2847	samplach	549	62583
2848	cúisigh	549	62583
2849	taisme	549	62583
2850	císte	549	62583
2851	ireas	549	62583
2852	abhcóide	549	62583
2853	pobalbhreith	549	62583
2854	curach	548	62697
2855	dosaen	547	62812
2856	dúnmharaigh	547	62812
2857	tairseach	547	62812
2858	millteach	547	62812
2859	fuaraigh	546	62927
2860	aontacht	546	62927
2861	pic	546	62927
2862	bardas	546	62927
2863	tacsaí	546	62927
2864	léan	545	63042
2865	aoir	545	63042
2866	cuas	544	63158
2867	indéanta	544	63158
2868	flúirseach	544	63158
2869	náisiúnachas	543	63274
2870	portráid	543	63274
2871	geansaí	543	63274
2872	cuaird	543	63274
2873	buanaigh	542	63391
2874	cuar	542	63391
2875	ros	542	63391
2876	dhi	542	63391
2877	comhaltas	541	63508
2878	géibheann	539	63744
2879	ginearál	539	63744
2880	breithiúnach	539	63744
2881	práinn	539	63744
2882	stócach	539	63744
2883	cumadh	538	63862
2884	marcach	538	63862
2885	sú	538	63862
2886	sreang	538	63862
2887	tarlú	537	63981
2888	balbh	536	64101
2889	cothú	536	64101
2890	leanacht	536	64101
2891	arbhar	534	64341
2892	saolta	534	64341
2893	féiniúlacht	534	64341
2894	púdar	533	64462
2895	léig	533	64462
2896	sonas	532	64583
2897	U	531	64704
2898	achainí	531	64704
2899	loinnir	531	64704
2900	daonáireamh	531	64704
2901	péas	530	64826
2902	seift	530	64826
2903	beoir	530	64826
2904	lampa	529	64949
2905	otharlann	529	64949
2906	colscaradh	529	64949
2907	múr	528	65072
2908	mana	528	65072
2909	mórtas	528	65072
2910	áiteamh	527	65195
2911	morálta	527	65195
2912	tóraigh	526	65319
2913	beannaithe	526	65319
2914	cliabhán	525	65444
2915	aigéan	524	65569
2916	an-	524	65569
2917	meaig	524	65569
2918	caifé	523	65694
2919	gruama	523	65694
2920	feistigh	523	65694
2921	aistritheoir	523	65694
2922	cruinneas	522	65820
2923	machaire	522	65820
2924	iargúlta	522	65820
2925	féasóg	521	65946
2926	éirim	521	65946
2927	beathaisnéis	521	65946
2928	soiléirigh	520	66073
2929	neodracht	520	66073
2930	túis	520	66073
2931	comhla	520	66073
2932	leatrom	519	66200
2933	biseach	519	66200
2934	lasc	519	66200
2935	strae	519	66200
2936	mamaí	519	66200
2937	damh	518	66328
2938	breosla	518	66328
2939	sclábhaí	518	66328
2940	ardeaspag	518	66328
2941	meastachán	517	66456
2942	moll	517	66456
2943	umhal	516	66585
2944	mionn	516	66585
2945	cumadóireacht	516	66585
2946	innealtóireacht	515	66715
2947	tapaigh	515	66715
2948	comharba	515	66715
2949	cúrsáil	514	66844
2950	tairne	514	66844
2951	gearánach	514	66844
2952	cinnteacht	513	66975
2953	deighilt	513	66975
2954	crosfhocal	513	66975
2955	meanma	513	66975
2956	baiste	513	66975
2957	cruatan	512	67105
2958	músaem	512	67105
2959	comhaireamh	512	67105
2960	soláthraí	512	67105
2961	aontachas	511	67237
2962	creidiúint	511	67237
2963	cíoch	511	67237
2964	coisc	510	67369
2965	réimeas	510	67369
2966	rianaigh	510	67369
2967	blúire	510	67369
2968	ionraic	510	67369
2969	ciorcad	510	67369
2970	núicléach	510	67369
2971	cuairteoir	509	67501
2972	cláraitheoir	509	67501
2973	script	509	67501
2974	muin	509	67501
2975	lia	509	67501
2976	beocht	508	67634
2977	móramh	507	67767
2978	mais	507	67767
2979	tuata	507	67767
2980	téamh	507	67767
2981	ceannfort	507	67767
2982	seachrán	507	67767
2983	fearthainn	506	67901
2984	craolachán	506	67901
2985	eagarthóireacht	506	67901
2986	bloc	506	67901
2987	stuaim	506	67901
2988	inmhe	505	68036
2989	sníomh	505	68036
2990	cathartha	505	68036
2991	conspóideach	504	68171
2992	éagmais	504	68171
2993	íobairt	504	68171
2994	scaradh	504	68171
2995	dreap	504	68171
2996	bheir	504	68171
2997	adhlaic	503	68306
2998	meafar	503	68306
2999	ceanúil	502	68442
3000	ardteistiméireacht	502	68442
3001	nimhneach	502	68442
3002	lú	501	68579
3003	uatha	500	68716
3004	maille	500	68716
3005	dréachtaigh	500	68716
3006	cuardach	499	68854
3007	seilf	499	68854
3008	síoraíocht	498	68992
3009	iománaíocht	497	69131
3010	pearsanra	497	69131
3011	toirmeasc	497	69131
3012	soilsigh	497	69131
3013	tiomáint	497	69131
3014	cruaidh	496	69270
3015	léithi	496	69270
3016	bodhar	496	69270
3017	leoga	496	69270
3018	achtaigh	496	69270
3019	Galltacht	496	69270
3020	bruith	495	69410
3021	ráithe	495	69410
3022	orgánach	495	69410
3023	teifeach	495	69410
3024	nócha	494	69551
3025	neamhaird	494	69551
3026	neamhghnách	493	69692
3027	toscaireacht	493	69692
3028	aiféala	493	69692
3029	santaigh	492	69833
3030	foirfe	492	69833
3031	brocach	491	69976
3032	molt	491	69976
3033	gonta	490	70118
3034	cár	490	70118
3035	colm	490	70118
3036	caomhnú	490	70118
3037	reacaire	490	70118
3038	cneasta	489	70262
3039	claonadh	488	70406
3040	cóiste	488	70406
3041	iomrá	488	70406
3042	alltacht	488	70406
3043	daonnacht	488	70406
3044	tuilleamh	487	70550
3045	sláintiúil	487	70550
3046	dreas	487	70550
3047	Laidin	487	70550
3048	feargach	487	70550
3049	luaidhe	486	70696
3050	fuisce	486	70696
3051	déirc	486	70696
3052	folt	486	70696
3053	máirseáil	486	70696
3054	ceimiceach	486	70696
3055	innealtóir	485	70841
3056	seanchaí	485	70841
3057	saotharlann	485	70841
3058	bior	485	70841
3059	borb	485	70841
3060	feadóg	485	70841
3061	bochtán	485	70841
3062	caillte	484	70988
3063	ait	484	70988
3064	adamh	483	71135
3065	goin	483	71135
3066	díobh	483	71135
3067	fearacht	483	71135
3068	cosmhuintir	483	71135
3069	feidhmeannas	483	71135
3070	téarmaíocht	483	71135
3071	ciumhais	482	71282
3072	cuaille	482	71282
3073	gabhal	482	71282
3074	tollán	481	71430
3075	múinte	481	71430
3076	éadóchas	481	71430
3077	oigheann	481	71430
3078	gread	481	71430
3079	leann	481	71430
3080	comhlíonadh	481	71430
3081	séarachas	481	71430
3082	coimeádach	480	71579
3083	neamhnigh	480	71579
3084	paiste	480	71579
3085	meil	480	71579
3086	déantús	480	71579
3087	craoladh	479	71729
3088	diúltú	479	71729
3089	meitheal	479	71729
3090	forálacha	478	71879
3091	triantán	478	71879
3092	olcas	477	72029
3093	íochtarach	477	72029
3094	teangeolaíocht	476	72181
3095	cloígh	476	72181
3096	carbón	475	72333
3097	fuadar	475	72333
3098	urnaí	475	72333
3099	páirtaimseartha	475	72333
3100	costasach	475	72333
3101	fuinniúil	474	72485
3102	mórshiúl	474	72485
3103	ainnis	474	72485
3104	scannal	474	72485
3105	oráiste	473	72639
3106	lé	473	72639
3107	gliondar	473	72639
3108	imleabhar	473	72639
3109	comhfhreagras	472	72792
3110	bídh	472	72792
3111	gortú	472	72792
3112	cearn	472	72792
3113	feisteas	472	72792
3114	foirmle	470	73102
3115	cráifeach	470	73102
3116	poitín	469	73258
3117	dollar	469	73258
3118	foighne	468	73415
3119	mídhleathach	467	73572
3120	bunaitheoir	466	73730
3121	cruthúnas	466	73730
3122	síolraigh	466	73730
3123	barrach	466	73730
3124	pláinéad	466	73730
3125	iolra	466	73730
3126	lofa	466	73730
3127	lobh	466	73730
3128	oth	466	73730
3129	tráthúil	465	73888
3130	deighil	465	73888
3131	scadán	464	74047
3132	fichiú	464	74047
3133	mám	464	74047
3134	gnúis	463	74207
3135	naomhóg	463	74207
3136	aisteoireacht	463	74207
3137	billiún	462	74368
3138	péint	462	74368
3139	staic	462	74368
3140	tolg	462	74368
3141	earc	461	74529
3142	fothrach	461	74529
3143	muinteartha	461	74529
3144	seanmháthair	460	74691
3145	gobharnóir	460	74691
3146	marthain	460	74691
3147	buair	460	74691
3148	stábla	460	74691
3149	babhla	459	74854
3150	seabhac	458	75018
3151	tocht	458	75018
3152	unsa	458	75018
3153	stól	457	75182
3154	sop	457	75182
3155	meabhrach	457	75182
3156	ganntanas	457	75182
3157	doimhneacht	456	75347
3158	iomaitheoir	456	75347
3159	fostú	456	75347
3160	béasach	456	75347
3161	deoraí	456	75347
3162	scag	455	75512
3163	compántas	455	75512
3164	coibhneas	454	75679
3165	sibhialtacht	454	75679
3166	proifisiúnta	454	75679
3167	urrús	454	75679
3168	breoigh	454	75679
3169	bácáil	454	75679
3170	cumasc	453	75846
3171	scioból	453	75846
3172	stróic	453	75846
3173	taobhaigh	453	75846
3174	leamh	452	76013
3175	dóite	452	76013
3176	criú	452	76013
3177	ocsaigin	452	76013
3178	naíonra	452	76013
3179	tíogar	452	76013
3180	toise	451	76182
3181	cantal	451	76182
3182	údarásach	451	76182
3183	daidí	450	76351
3184	cúilín	450	76351
3185	gealt	449	76521
3186	veain	449	76521
3187	gairmoideachas	449	76521
3188	pribhléid	448	76692
3189	tonna	448	76692
3190	fud	448	76692
3191	feithid	448	76692
3192	comhall	448	76692
3193	tólamh	447	76864
3194	Z	447	76864
3195	ribe	447	76864
